price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 820 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Idaman 2 Lt Sudah Renov dekat Sekolah dan Mall di Tangsel Semi Furnished J15312,Tangerang Selatan,3,2,,81 m²,51 m²
Rp 750 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap Huni Semi Furnished 15 menit ke Mall Pamulang Square Harga Nego J17955,Tangerang Selatan,2,1,,50 m²,32 m²
Rp 670 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Halaman Luas dekat Trans Studio Mall Cibubur Harga Nego Dibantu KPR J1348,Jakarta Timur,2,1,,66 m²,45 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah LT 101 Bebas Banjir 10 Menit ke RS Tiara Bekasi Siap KPR J16355,Bekasi,2,1,,101 m²,57 m²
"Rp 1,02 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah 8 menit ke Gerbang Tol di Bogor Sudah Renov Full Furnished J17624,Bogor,3,2,1,90 m²,140 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah SHM 10 menit ke Supermal Karawaci Harga Nego Siap KPR J13480,Tangerang,3,2,,120 m²,100 m²
Rp 450 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Minimalis 15 Menit ke RS Brawijaya Sawangan 450jtan DP Ringan J17722,Depok,2,1,,72 m²,65 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Hunian Strategis Dekat Gerbang Tol Sentul 1 Bogor Semi Furnished Harga Nego J15243,Bogor,2,1,,72 m²,41 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Minimalis Seken 2 KT Selangkah ke Stasiun Binus BSD Dibantu KPR J17494,Tangerang,2,1,,72 m²,50 m²
"Rp 1,02 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Bebas Banjir dekat Stasiun LRT Harjamukti Siap Renovasi J14907,Jakarta Timur,2,1,,123 m²,45 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah SHM LB 200 Siap KPR 15 menit ke Mall Ciputra Cibubur J14417,Jakarta Timur,3,4,,120 m²,200 m²
"Rp 2,53 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lt Sudah Renov Semi Furnished di Depok 15 Mnt Ke Stasiun Lenteng Agung J14506,Depok,3,3,,144 m²,185 m²
Rp 870 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Luas 2 Lantai dekat Mall di Tangerang Harga Nego J14559,Tangerang,3,2,,139 m²,139 m²
"Rp 1,94 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Cantik Luas 2 Lt Bebas Banjir 15 Mnt ke Grand Galaxy Bekasi Dibantu KPR J14221,Bekasi,3,4,,140 m²,160 m²
"Rp 2,05 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Seken Terawat LT 248 Bisa Nego dekat Stasiun Universitas Indonesia J12606,Jakarta Selatan,3,2,,248 m²,180 m²
Rp 810 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah Siap KPR 10 menit ke BSD Plaza, Tangerang Harga Nego J14015",Tangerang,2,2,,45 m²,54 m²
Rp 390 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Terawat 15 Menit ke RS Satria Medika 390jtan Nego J17214,Bekasi,2,1,,60 m²,50 m²
Rp 810 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Siap Huni 15 Menit ke RSPI Bintaro Jaya SHM Harga Nego J14015,Tangerang Selatan,2,2,,45 m²,54 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 118 SHM Dibantu KPR 10 Menit ke Mall The Park Sawangan J13580,Depok,3,2,,118 m²,100 m²
Rp 770 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah SHM Semi Furnish 23 Menit ke Living World Grand Wisata Sudah Renov J12313,Bekasi,2,1,,90 m²,38 m²
Rp 560 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Murah Nego 15 menit ke AEON MALL Sentul City Dibantu KPR J13786,Bogor,2,1,1,88 m²,33 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Rumah Hadap Timur Siap Huni dekat Summarecon Mall Serpong Dibantu KPR J13879,Tangerang,2,1,,60 m²,60 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Luas 15 Mernit ke Gerbang Tol Ramp Taman Mini 1 Dibantu KPR J11813,Jakarta Timur,4,4,,166 m²,200 m²
"Rp 1,35 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Ready Furnished Dekat Gerbang Tol Sentul Barat Free Renov J13663,Bogor,3,3,,162 m²,231 m²
"Rp 2,66 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Idaman Luas Hadap Selatan  Summarecon Mall Serpong Dibantu KPR J13705,Tangerang,4,3,,120 m²,126 m²
"Rp 1,18 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Siap Huni di Cinere 5 Menit ke Pintu Tol Limo Dibantu KPR J10972,Depok,3,3,,72 m²,140 m²
"Rp 1,27 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah SHM Siap Huni 15 Menit ke Gerbang toll Jatikarya 2 Sudah Renov Harga Nego J11398,Bogor,3,2,,186 m²,110 m²
"Rp 1,61 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah LT 195 SHM Siap KPR 9 Menit ke Bintaro Jaya Xchange Mall J14527,Tangerang Selatan,3,2,,195 m²,175 m²
"Rp 2,44 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Nego LT 700 Dibantu KPR 10 Menit ke Yogya Grand Dramaga J13590,Bogor,6,3,,700 m²,220 m²
Rp 820 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Free Renov 10 Menit ke RS Mandaya Royal Puri Harga All In KPR J13159,Jakarta Barat,2,1,,60 m²,42 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Strategis Hadap Selatan 15 Menit ke Stasiun Universitas Indonesia J13574,Jakarta Selatan,3,2,,60 m²,70 m²
Rp 980 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Rumah LB 162 Siap Huni 15 Mnt ke AEON Kota Wisata Dibantu KPR J13236,Jakarta Timur,3,3,,108 m²,162 m²
Rp 670 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Bebas Banjir di Bekasi dekat Trans Studio Mall dan LRT Dibantu KPR J1348,Bekasi,2,1,,66 m²,45 m²
Rp 670 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Strategis Ada Carport 15 Mnt ke Cibubur Junction Bisa Nego Siap kPR J1348,Jakarta Timur,2,1,,66 m²,45 m²
"Rp 1,44 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),Rumah Luas Strategis 15 Mnt Ke Summarecon Mall Serpong Siap Kpr J13480,Tangerang,3,2,1,120 m²,100 m²
Rp 780 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Strategis Hadap Utara Siap Huni 10 menit ke Stasiun Jurang Mangu Dibantu KPR J13205,Tangerang Selatan,2,2,,60 m²,36 m²
"Rp 1,21 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Siap Huni 10 Menit ke Summarecon Mall Serpong 3 KT Free Biaya Biaya J14963,Tangerang,3,3,,78 m²,73 m²
"Rp 1,02 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah LT 123 Bisa Nego 15 Mnt ke Citimall Cimanggis Siap Renov J14907,Jakarta Timur,2,1,,123 m²,45 m²
"Rp 1,88 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Rumah Hook Luas 15 Menit ke Gerbang Tol Jati Asih 1 Dibantu KPR J13487,Bekasi,5,3,,280 m²,150 m²
"Rp 1,33 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah 2 Lt SHM LT 144 Strategis 15 menit ke Gerbang Tol Parigi Tangerang Siap KPR J14205,Tangerang,3,3,,144 m²,150 m²
Rp 610 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Dp Murah Dekat Cinere 15 Menit Ke Terminal Dibantu Kpr J14311,Depok,2,1,1,75 m²,50 m²
"Rp 1,99 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Luas LB 100 Dibantu KPR Dekat Tol Brigif Di Depok J13129,Depok,2,2,,180 m²,100 m²
"Rp 1,39 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni & Strategis 15 menit ke AEON MALL Sentul City di Perum Pondok Aren, J12831",Bogor,5,4,1,156 m²,240 m²
Rp 860 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov Hadap Timur 15 Menit ke RSU Hermina Depok Siap KPR J10852,Depok,2,2,,90 m²,45 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah 15 menit ke Gerbang Tol Cimanggis SHM Siap KPR Harga Nego J12047,Depok,2,2,,72 m²,42 m²
Rp 720 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni & Strategis 15 menit ke Gerbang Tol Cimanggis di Permata Cimanggis Cluster Onyx, J12047",Depok,2,2,1,72 m²,36 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Cantik 2 Lt Strategis 10 Mnt ke Lippo Karawaci Sudah Renov Siap KPR J12044,Tangerang,3,3,,180 m²,120 m²
"Rp 1,98 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah LT 180 SHM Semi Furnished Dibantu KPR dekat Sumarecon Mall Serpong J12044,Tangerang,3,3,,180 m²,120 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 1 Lt Luas 9 Mnt ke RS Mitra Keluarga Gading Serpong Siap KPR J10626,Tangerang,4,2,,174 m²,165 m²
"Rp 1,07 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Hadap Utara 2 Lt Siap KPR 10 menit ke Gerbang Tol BSD Barat 1 J11480,Tangerang,3,2,,107 m²,115 m²
"Rp 1,03 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Full Furnished 5 Menit Ke Rs Permata Cibubur Siap Huni Bisa Nego J11848,Jakarta Timur,2,2,,90 m²,54 m²
"Rp 2,77 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Hook Dekat Pusat Kota 10 Menit ke Pintu Tol Slipi 2 Harga Nego J11865,Jakarta Pusat,2,1,,117 m²,80 m²
Rp 900 Juta,Rp 4 Jutaan (Tenor 20 Tahun),"Rumah SHM 2 Lantai Dekat Summarecon Mall Serpong, Tangerang Harga Nego J12023",Tangerang,4,3,1,105 m²,165 m²
"Rp 2,05 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lt SHM 7 Mnt Ke Cibubur Junction Ready Furnished J11627,Jakarta Timur,3,2,1,130 m²,121 m²
"Rp 1,05 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Semi Furnish 25 Menit ke Pamulang Square Dibantu KPR J11428,Tangerang Selatan,2,1,,152 m²,60 m²
"Rp 1,17 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Sudah Renov di Pamulang 15 Menit ke RSUD Tangsel Semi Furnished Siap KPR J11676,Tangerang Selatan,2,2,,120 m²,77 m²
"Rp 2,84 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Luas Idaman di Bintaro Semi Furnished dekat Bintaro Jaya Xchange Mall J11293,Tangerang Selatan,4,4,,185 m²,181 m²
"Rp 1,14 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM 2 Lt Bebas Banjir 8 Menit ke RS Mitra Keluarga Pratama Jatiasih J10586,Bekasi,3,3,,127 m²,110 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lt Hadap Timur Sudah Renovasi 15 Menit ke Stasiun Cisauk J-10926,Tangerang,3,2,,72 m²,144 m²
"Rp 1,09 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah Seken Siap Huni 10 Menit ke Grand Mall Cimanggis Hadap Selatan J10781,Depok,3,2,,96 m²,79 m²
"Rp 1,04 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),Rumah SHM Modern Siap KPR 5 Menit ke RS Satria Medika Bekasi Bisa Nego J10731,Bekasi,3,3,,84 m²,100 m²
Rp 890 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 4 KT Strategis di Tangerang 10 Menit ke RS Siloam Bisa Nego J10626,Tangerang,4,2,,174 m²,165 m²
Rp 940 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Minimalis di Serpong Akses Dekat Tol Sudah Renov Biaya All In J10310,Tangerang Selatan,2,2,,72 m²,55 m²
Rp 730 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Siap KPR 10 Menit ke Pamulang Square Tangerang Bebas Banjir J10091,Tangerang Selatan,3,2,,70 m²,60 m²
"Rp 3,1 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah Baru 3 Lantai Karya Atelier Riri di Joglo Kembangan Jakbar,Jakarta Barat,3,3,2,92 m²,162 m²
"Rp 3,9 Miliar",Rp 20 Jutaan (Tenor 20 Tahun),Rumah 3 Lantai Tanah Luas Di Kembangan Jakbar Dekat Tol Joglo,Jakarta Barat,3,3,2,146 m²,162 m²
"Rp 3,1 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Rumah Baru 3 Lantai Mewah di Kembangan Jakbar,Jakarta Barat,3,3,2,92 m²,162 m²
Rp 70 Miliar,Rp 360 Jutaan (Tenor 20 Tahun),"Rumah Tua, Lokasi di Menteng, Jakarta Pusat",Jakarta Pusat,,,2,812 m²,450 m²
"Rp 9,8 Miliar",Rp 50 Jutaan (Tenor 20 Tahun),Hunian Istimewa Di Atas Lahan Seluas 1.761 M² Dan Memiliki 10 Kamar Tidur Di Tanah Baru Depok,Depok,10,5,2,1761 m²,400 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni dalam Cluster Discovery Eola Bintaro,Tangerang Selatan,4,3,2,150 m²,185 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),"Rumah Cantik Dijual Pondok Indah, Lokasi Sangat Strategis",Jakarta Selatan,4,2,1,120 m²,200 m²
Rp 632 Juta Total,Rp 3 Jutaan (Tenor 20 Tahun),Siap Akad Notaris Tanah 2 Menit Jl. Palagan Hotel Alana,Yogyakarta,,,,113 m²,
Rp 452 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),"Tanah Murah Kalasan Dekat RS. Bhayangkara, Legalitas Aman",Yogyakarta,,,,137 m²,
Rp 472 Juta Total,Rp 2 Jutaan (Tenor 20 Tahun),Tanah Kapling Tlogoadi Dekat Terminal Jombor,Sleman,,,,135 m²,
Rp 650 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Kapan Lagi Apartemen Dengan Harga Murah, Hanya Ada di Bintaro Park View",Jakarta Selatan,2,1,,,36 m²
Rp 30 Miliar,Rp 154 Jutaan (Tenor 20 Tahun),"Dijual Rumah Cantik Panglima Polim, Jakarta Selatan",Jakarta Selatan,5,5,2,373 m²,700 m²
Rp 680 Juta,Rp 3 Jutaan (Tenor 20 Tahun),BU DIJUAL MURAH FULLFURNISHED APARTEMEN VERTU CIPUTRA STUDIO,Surabaya,Studio,1,,,27 m²
Rp 74 Juta /m²,Rp 390 Ribuan (Tenor 20 Tahun),Rumah Hoek Hitung Tanah Saja Di Kawasan Segitiga Emas Jakarta,Jakarta Selatan,,,,716 m²,
Rp 38 Miliar Total,Rp 195 Jutaan (Tenor 20 Tahun),Gedung Di Menteng Area Proklamasi Tambak,Jakarta Pusat,,,,777 m²,1600 m²
Rp 290 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Rumah Murah Lokasi Strategis di Pagedangan Tangerang,Tangerang,2,1,,50 m²,36 m²
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Di jual murah di grand bintaro garden residence Tangerang selatan,Tangerang Selatan,4,2,1,272 m²,216 m²
"Rp 1,9 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Dijual Rumah siap huni di cluster simplicity  The Icon BSD,Tangerang,5,2,1,90 m²,135 m²
"Rp 1,83 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),Di Jual Villa Cluster Middeterranen Di Pecatu Bali,Badung,2,2,,70 m²,108 m²
Rp 6 Juta Total,Rp 40 Ribuan (Tenor 20 Tahun),tanah lebak jaya utara surabaya,Surabaya,,,,400 m²,
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Dijual Rumah 2 Lantai Full Renovasi di Emerald Sepatan Tangerang,Tangerang,4,3,2,84 m²,86 m²
Rp 525 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Jual rugi rumah di cluster Venice tomang 2 mutiara pluit periok,Tangerang,2,1,,84 m²,60 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Baru Gress Lokasi Manyar Tirtoasri Surabaya,Surabaya,4,3,2,100 m²,175 m²
"Rp 3,67 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),KOMPLEKS TOWNHOUSE MODERN EKSKLUSIF DI BALI HANYA TERSEDIA 2 UNIT – SVLC070,Badung,2,2,,131 m²,131 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"Rumah Babatan Pantai Surabaya Timur Dekat Kenjeran, Its,Unair",Surabaya,3,2,1,96 m²,150 m²
Rp 700 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Di jual murah rumah 2 lantai di amarilo gading serpong Tangerang,Tangerang,2,2,1,32 m²,55 m²
Rp 650 Ribu /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Murah Siap Bangun di Cikande Jawilan Lokasi Strategis,Serang,,,,52714 m²,
"Rp 1,1 Miliar Total",Rp 5 Jutaan (Tenor 20 Tahun),Tanah Di Jl. Muararajeun Lama Cocok Untuk Kost Dekat Pusdai,Bandung,,,,151 m²,
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Rumah Dijual 4 Lantai Duri Kepa - LT 123m2 Semi Furnished,Jakarta Barat,4,4,2,123 m²,300 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Termurah Rumah 2Lt Luas 12x24 Type 4+1 Cluster D'Banyan JGC,Jakarta Timur,4,3,2,293 m²,220 m²
"Rp 3,65 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Villa 3 Kamar Tidur di Balangan,Badung,3,2,,250 m²,180 m²
"Rp 14,8 Miliar",Rp 76 Jutaan (Tenor 20 Tahun),Vila Minimalis Modern 4 Kamar Tidur di Lokasi Utama Umalas,Badung,4,4,,800 m²,550 m²
Rp 6 Miliar,Rp 30 Jutaan (Tenor 20 Tahun),Dijual Rumah Rapi Terawat di Alam Sutera Taman Belakang Sudah Renov,Tangerang,4,4,2,240 m²,350 m²
"Rp 2,35 Miliar Total",Rp 12 Jutaan (Tenor 20 Tahun),DIjual Ruko 2 Lantai Citra 2 Jakarta Barat,Jakarta Barat,,2,2,80 m²,160 m²
"Rp 2,2 Miliar Total",Rp 11 Jutaan (Tenor 20 Tahun),Gudang Siap Huni Di Industri Manis Jatake,Tangerang,,2,,180 m²,180 m²
Rp 350 Juta Total,Rp 1 Jutaan (Tenor 20 Tahun),Dijual Tanah Darat Jalan Sempora Parung Panjang,Bogor,,,,500 m²,
Rp 27 Miliar,Rp 138 Jutaan (Tenor 20 Tahun),Kompleks Vila Mewah 7 Kamar Tidur dengan Pemandangan Sawah yang Menakjubkan – Umalas,Badung,7,7,,3500 m²,3500 m²
Rp 34 Miliar Total,Rp 174 Jutaan (Tenor 20 Tahun),Tanah Kebun Cengkeh 3.4 Ha Hambalang Sentul,Bogor,,,,34278 m²,
"Rp 4,3 Juta",Rp 30 Ribuan (Tenor 20 Tahun),2 Kamar Tidur Villa Sawah dengan Pemandangan Sawah Tanpa Halangan,Gianyar,2,3,,688 m²,163 m²
"Rp 1,95 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Rumah Cantik Siap Huni Cluster Favorite Kota Wisata,Bogor,3,2,1,136 m²,150 m²
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),Dijual Cepat Kavling Komersil Jelambar Harga Dibawah Njop,Jakarta Barat,,,,6493 m²,
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),MURAH Rumah 2 Lantai Waterpoint Rumah Dekat Kolam Berenang Citra Raya Cikupa Tangerang,Tangerang,3,2,,160 m²,168 m²
Rp 500 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Cluster 7 Menit Ke Rs. Hermina Banyumanik Dan Transmart Mall,Semarang,2,1,1,70 m²,45 m²
Rp 350 Juta,Rp 1 Jutaan (Tenor 20 Tahun),"Rumah Baru Unfurnished di Sentraland Paradise Cluster Mallorca A6 No 23, Parung Panjang Bogor",Bogor,2,1,1,72 m²,36 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Murah Harga 1M an Area Tebet di Kebon Baru Bebas Banjir Lokasi Strategis Dekat Stasiun Tebet Mall Kokas Jakarta Selatan,Jakarta Selatan,5,2,1,108 m²,130 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"Harga Murah! Harus Segera Terjual, Rumah Siap Huni di Royal Serpong Village Tangerang Selatan",Tangerang Selatan,5,4,,200 m²,190 m²
Rp 580 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Apartemen Denver Citraland Baru Murah 1BR,Surabaya,1,1,,,40 m²
Rp 8 Miliar Total,Rp 41 Jutaan (Tenor 20 Tahun),JUAL CEPAT RUKO 3.5 LANTAI SIAP HUNI JALAN CIPUTAT RAYA,Jakarta Selatan,,4,,169 m²,692 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),MURAH Apartemen Cikarang Pollux Chadstone Unfurnished Dekat Akses Tol Bekasi,Bekasi,2,1,,,42 m²
"Rp 1,88 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Bismillah Dijual Rumah di Pinggir Jalan Akses 2 Mobil, Bisa untuk Usaha",Jakarta Timur,3,3,1,108 m²,110 m²
"Rp 1,8 Miliar Total",Rp 9 Jutaan (Tenor 20 Tahun),"Dijual Cepat Ruko Serpong Garden (3 lantai), pinggir jalan utama dan no hoki",Tangerang,,2,,60 m²,155 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual 2 Bedroom Apartemen Kempinski Grand Indonesia KEMS010,Jakarta Pusat,2,2,,,157 m²
"Rp 1,6 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Rumah Lama Hitung Tanah Akses Mudah Lokasi Strategis,Jakarta Selatan,4,2,1,108 m²,130 m²
"Rp 2,49 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Ana* Rumah 3.5lt Luas 4.5x15m Semifurnish Lokasi Bagus Jln 2 Mobil Di Jelambar - * Good-Deal!!*,Jakarta Barat,3,3,1,67 m²,168 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Dijual Apartement Permata Gandaria Dibawah Njop Fullyfurnished,Jakarta Selatan,2,2,,,121 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Dijual Apartement Permata Gandaria Dibawah Njop Fullyfurnished,Jakarta Selatan,2,2,,,121 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),For Sale 2BR Kempinski Private Residence Close To Grand Indonesia KEMS001,Jakarta Pusat,2,2,,,127 m²
"Rp 50,4 Miliar",Rp 259 Jutaan (Tenor 20 Tahun),HOTEL 102 KAMAR LOKASI STRATEGIS DI MENTENG LAHAN BISNIS OKUPANSI,Jakarta Pusat,102,102,,,1900 m²
Rp 35 Juta /m²,Rp 190 Ribuan (Tenor 20 Tahun),Tanah Kavling Termurah Di Pondok Indah Jakarta Selatan.,Jakarta Selatan,,,,653 m²,
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Ana* Rumah 3.5lt Luas 5x20m Lokasi Bagus Di Jelambar - * Good-deal!!*,Jakarta Barat,4,4,1,100 m²,268 m²
Rp 825 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Harga Nego! Rumah 3kt Taman Pinang Indah Siap Huni,Sidoarjo,3,2,1,144 m²,49 m²
Rp 900 Juta Total,Rp 4 Jutaan (Tenor 20 Tahun),Jual Cepat Tanah SHM Murah Wiyung Lokasi Strategis Siap Bangun,Surabaya,,,,162 m²,
"Rp 3,5 Miliar",Rp 18 Jutaan (Tenor 20 Tahun),Rumah Strategis 1 Lantai di Bukit Cinere Indah,Depok,3,2,2,282 m²,250 m²
"Rp 2,55 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai,bebas Banjir,termurah Di Rawamangun,jakarta Timur",Jakarta Timur,5,3,1,134 m²,200 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),"Rumah Siap Huni Lokasi Strategis Di The Icon Bsd, Fs",Tangerang,3,3,1,128 m²,90 m²
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Murah Apartemen Mediterania Marina Ancol Jakarta Utara Hotel Grand Dafam Ancol,Jakarta Utara,1,1,,,43 m²
"Rp 4,5 Miliar Total",Rp 23 Jutaan (Tenor 20 Tahun),Ruko Sentra Niaga Boulevard di Green Lake City Jakarta Barat Nego,Jakarta Barat,,3,,54 m²,126 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Termurah Sekomplek Green Village Siap Huni Strategis,Jakarta Barat,2,2,,48 m²,64 m²
"Rp 14,5 Miliar Total",Rp 74 Jutaan (Tenor 20 Tahun),Gedung Kantor Siap Pakai Sriwijaya Surabaya 2 Lantai Hadap Barat,Surabaya,,2,,428 m²,400 m²
"Rp 1,59 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),"Dijual Rumah Hook di Cluster La Seine, Jakarta Garden City",Jakarta Timur,4,3,1,90 m²,120 m²
"Rp 2,8 Juta /m²",Rp 20 Ribuan (Tenor 20 Tahun),Dijual Tanah Di Karawang Kawasan KIIC Jawa Barat,Karawang,,,,150000 m²,
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Taman Grisenda Pik 2 Lantai Siap Huni Shm,Jakarta Utara,2,2,2,108 m²,150 m²
"Rp 8,5 Miliar",Rp 43 Jutaan (Tenor 20 Tahun),"Freehold - Exclusive Luxury Villa in Berawa, Canggu Your Private Paradise Awaits",Badung,4,5,,277 m²,228 m²
Rp 850 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Bagus dalam Komplek dekat Tol dan Stasiun Cibubur,Bekasi,3,2,,96 m²,80 m²
Rp 98 Miliar Total,Rp 504 Jutaan (Tenor 20 Tahun),"Pabrik Kayu di Kecamatan Grinsing, Batang, Jawa Tengah, Batang",Batang,,,,41000 m²,15000 m²
"Rp 5,5 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Freehold - Exquisite Tropical Retreat 2-Bedroom Villa in Prime Canggu Location,Badung,2,2,,198 m²,217 m²
