price,installment,title,location,bedroom,bathroom,garage,land_area,building_area
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),"RUMAH HITUNG TANAH KEBAYORAN BARU, AKSES JALAN LEBAR",Jakarta Selatan,3,3,,270 m²,125 m²
"Rp 11,5 Miliar",Rp 59 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Cipete Dekat Sekolah Prancis,Jakarta Selatan,3,2,2,470 m²,235 m²
Rp 730 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Rumah Baru Minimalis Modern Di Kadirojo Purwomartani Kalasan Sleman Dekat Candi Sambisari Yogyakarta,Sleman,3,1,1,103 m²,70 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Apartement di Cbd Setiabudi Super Mewah Dan Fasilitas Lengkap 3BR,Jakarta Selatan,3,2,,,155 m²
"Rp 4,35 Miliar Total",Rp 22 Jutaan (Tenor 20 Tahun),"Gudang The Store Di Greenlake City, Cipondoh, Tangerang",Jakarta Barat,,1,,120 m²,120 m²
Rp 875 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah Baru Di Sewon Jl Parangtrtitis Km 8,Bantul,3,2,1,164 m²,290 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),Rumah Dijual Di Discovery Bintaro Siap Huni Harga 4 M Nego,Tangerang Selatan,4,3,1,144 m²,161 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lantai Deket Tol/Lrt Cikunir,Bekasi,3,2,2,90 m²,65 m²
"Rp 4,3 Miliar",Rp 22 Jutaan (Tenor 20 Tahun),Rumah dalam Townhouse di Cilandak,Jakarta Selatan,3,3,1,110 m²,220 m²
"Rp 1,68 Miliar",Rp 8 Jutaan (Tenor 20 Tahun),Lynden At Melia Hyra : Cicilan 7 Jutaan Selangkah Ke Transmart,Tangerang Selatan,3,2,2,72 m²,62 m²
"Rp 5,45 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),"PERGUDANGAN VIVO BUSINESS PARK.JALAN MENUJU BANDARA. BEBAS BANJIR, NEGOTIABLE",Tangerang,,1,2,360 m²,280 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Rumah 1 Lantai Furnished di Bandung Tempo Dulu Kota Baru Parahyangan,Bandung,4,4,,350 m²,250 m²
"Rp 2,19 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Tipe Rosewood Nx Cluster Dammara : Rumah Mewah Selangkah Ke Alam Sutera Dp 0% Free Ajb Bphtb,Tangerang Selatan,2,3,2,90 m²,73 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah Hook Turun Harga Nego Sampai Jadi Strategis,Jakarta Barat,4,3,1,190 m²,300 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Villa di Mahkota Cileunyi Furnished View Gunung,Bandung,5,4,,217 m²,285 m²
Rp 999 Juta,Rp 5 Jutaan (Tenor 20 Tahun),Cluster Fortune Folks Graha Raya : Dp 0% Cicilan 5jutaan Free Biaya Ajb Bphtb,Tangerang Selatan,2,1,1,60 m²,30 m²
Rp 1 Juta /m²,Rp 10 Ribuan (Tenor 20 Tahun),Tanah Murah Depan Jalan Di Cisauk Dangdang Tangerang,Tangerang,,,,609 m²,
Rp 38 Miliar,Rp 195 Jutaan (Tenor 20 Tahun),Rumah Bagus Di Pantai Mutiara Full Marmer Turun Harga,Jakarta Utara,5,5,2,609 m²,1200 m²
Rp 18 Miliar Total,Rp 92 Jutaan (Tenor 20 Tahun),"Ruko Hook 4 Lantai di Karawang, Jawa Barat",Karawang,,,,286 m²,1044 m²
Rp 4 Miliar,Rp 20 Jutaan (Tenor 20 Tahun),"Rumah Renov Desain Interior dan Furnish di Prestigia Eminent BSD City, Tangerang Selatan",Tangerang,3,3,,120 m²,150 m²
"Rp 7,5 Miliar",Rp 38 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah Kavling Dengan Kolam Renang Di Duren Sawit Jakarta Timur,Jakarta Timur,7,4,6,481 m²,290 m²
"Rp 3,75 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Siap Huni Di Bintaro 3 Strategis,Tangerang Selatan,4,3,1,180 m²,297 m²
Rp 460 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Dijual Rumah Donokerto Selangkah Ke Sekolah Yppi Dan Rs Kapasari,Surabaya,3,2,,87 m²,87 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),Rumah Bagus Siap Huni di Jalan Alat Musik Turangga,Bandung,5,5,1,135 m²,225 m²
"Rp 2,5 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),"TAMAN MODERNLAND, KOTA MODERN TANGERANG, DEPAN TAMAN CANTIK, NEGOTIABLE",Tangerang,4,3,2,180 m²,177 m²
Rp 1 Miliar,Rp 5 Jutaan (Tenor 20 Tahun),Rumah Mewah Deket Mc'D Cipayung/Lrt Ciracas,Jakarta Timur,3,2,2,62 m²,65 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Dijual Tanah Di Cipulir Dekat Seskoal Bebas Banjir,Jakarta Selatan,,,,729 m²,
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),DIJUAL CEPAT APARTMENT CASA DE PARCO BSD CITY.TYPE STUDIO.LANTAI FAVORITE.,Tangerang,,1,,,28 m²
"Rp 2,9 Miliar",Rp 14 Jutaan (Tenor 20 Tahun),Rumah Hook Dalam Cluster Dekat Pintu Tol Parigi,Tangerang Selatan,4,3,2,161 m²,150 m²
Rp 2 Miliar Total,Rp 10 Jutaan (Tenor 20 Tahun),Ruko Dijual Cepat Di Golden Boulevard Bsd Serpong Utara Tangsel,Tangerang,,2,2,54 m²,162 m²
"Rp 1,22 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah murah luas tanah 120 selangkah pintu Tol Jelupang   BSD,Tangerang Selatan,2,1,1,120 m²,65 m²
"Rp 17,2 Miliar",Rp 88 Jutaan (Tenor 20 Tahun),"Rumah Mewah Townhouse 7 Residence Mampang, Duren Tiga Jakarta Selatan",Jakarta Selatan,5,5,2,500 m²,536 m²
"Rp 1,75 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumat Tua Hitung Tanah di Jalan Kerajinan, Tamansari, Jakbar, Cocok untuk Kos!",Jakarta Barat,3,3,1,117 m²,120 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Dijual Cepat Rumah Permata Icon, Amber, Dekat Bandara, Negooo",Tangerang,2,1,1,90 m²,45 m²
"Rp 4,5 Juta /m²",Rp 30 Ribuan (Tenor 20 Tahun),"Dijual Cepat Kavling Tanah Laksana Business Park, Teluk Naga, Murah!",Tangerang,,,,930 m²,
"Rp 1,65 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),"Dijual Cepat Ruko Millennium City, Parung Panjang, Dekat BSD, Siap Pakai!",Bogor,,1,,54 m²,108 m²
Rp 2 Miliar,Rp 10 Jutaan (Tenor 20 Tahun),Tturun Harga Dijual Rumah Kelapa Hibrida Jakarta Utara,Jakarta Utara,3,2,1,102 m²,108 m²
"Rp 7,75 Miliar",Rp 39 Jutaan (Tenor 20 Tahun),Rumah Bagus Dalam Townhouse Di Cipete Full Furnished,Jakarta Selatan,4,4,1,133 m²,285 m²
"Rp 2,15 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Termurah Di Bsd ! Rumah Siap Huni The Eminent Bsd,Tangerang,3,3,1,105 m²,95 m²
Rp 800 Juta,Rp 4 Jutaan (Tenor 20 Tahun),Rumah 2 Lantai Siap Huni Deket Rs Bhayangkara Brimob Stasiun Ui,Depok,3,2,1,58 m²,72 m²
"Rp 4,9 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Dijual Rumah Lelang Bagus Di Billy Moon Pondok Kelapa Jaktim,Jakarta Timur,5,3,1,570 m²,400 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Tanah lelang 235 meter bonus Rumah Bagus   di cipinang duren sawit,Jakarta Timur,3,2,1,203 m²,166 m²
Rp 175 Miliar Total,Rp 900 Jutaan (Tenor 20 Tahun),Turun Harga Lelang Dari 250m Jadi 175m Investasi Cuan Hotel Ibis Bogor I,Bogor,,50,50,11115 m²,120 m²
"Rp 8,32 Miliar Total",Rp 42 Jutaan (Tenor 20 Tahun),Jual Lelang Gudang Bagus Di Kawasan Innovation Jababeka Luas 1104 Metrr,Bekasi,,4,10,1104 m²,900 m²
"Rp 9,55 Miliar Total",Rp 49 Jutaan (Tenor 20 Tahun),Dijual Lelang Atau Ajb Gor Badminton Dan Kamar Kos Di Pademangan Luas 1000 Meter 2 Lantai,Jakarta Utara,,15,10,1000 m²,1700 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Rumah Bagus Strategis Di Cipinang Cempedak Jakarta Timur,Jakarta Timur,3,2,1,161 m²,150 m²
Rp 27 Miliar Total,Rp 138 Jutaan (Tenor 20 Tahun),Dijual Lelang Hotel Zodiak Jl Kebon Kawung Pasir Kaliki Bandung,Bandung,,,,2024 m²,1000 m²
"Rp 18,6 Miliar Total",Rp 95 Jutaan (Tenor 20 Tahun),Hot Deall Termurah Jual Lelang Atau Ajb Gudang Masih Layak Huni Di Kosambi Tangerang Luas 1382 Meter,Tangerang,,5,,2665 m²,1362 m²
Rp 126 Miliar Total,Rp 648 Jutaan (Tenor 20 Tahun),Turun Harga (reprise) Lelang Pabrik Farmasi Masih Beroperasi Atau Butuh Investor Dipulo Gadung Dari 163 M Jadi 126 Mluas 21.04 Meter,Jakarta Timur,,10,20,21040 m²,10000 m²
Rp 20 Miliar Total,Rp 102 Jutaan (Tenor 20 Tahun),Dijual Cepat Dengan Lelang Gudang Di Jl Padat Karya Curug Tangerang Luas 10715 Meter Sertifikat Shm,Tangerang,,5,,10715 m²,3490 m²
Rp 260 Miliar Total,Rp 1 Miliaran (Tenor 20 Tahun),"Turun Harga Lelang 414m Jadi 260m ,investasi Pasti Untung Hotel Novotel Bogor",Bogor,,50,50,49577 m²,40000 m²
"Rp 20,3 Miliar Total",Rp 104 Jutaan (Tenor 20 Tahun),Jarang Ada Hanya Satu Dijual Lelang Bekas Pabrik Di Jl Raya Prancis Kosambi Tanggerang,Tangerang,,7,,1363 m²,2665 m²
"Rp 3,6 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),Jual Murah Gudang Bagus Di Pinggir Jalan Kh Masud Raya  Tambun Selatan Luas 1173,Bekasi,,,5,1173 m²,600 m²
"Rp 29,6 Miliar Total",Rp 152 Jutaan (Tenor 20 Tahun),Harga Turun Lelang Hotel Bintang 3 Di Jakarta Pusat Dari 33 M,Jakarta Pusat,,80,20,1867 m²,2000 m²
Rp 31 Miliar Total,Rp 159 Jutaan (Tenor 20 Tahun),Jual Murah Gudang Bagus Di Cengkareng Barat Luas 5727 Meter,Jakarta Barat,,5,10,5727 m²,3000 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),"Dengan 3.4M Bisa dapat Rumah Bagus siap huni LT 259,LB 277 di geger kalong bandung",Bandung,4,4,1,259 m²,270 m²
Rp 20 Miliar Total,Rp 102 Jutaan (Tenor 20 Tahun),Jual Murah Ruang Usaha Dan Kos2 An Di Pulo Gebang Cakung Jaktim,Jakarta Timur,,10,,3633 m²,1000 m²
"Rp 3,02 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Jual Rumah /ruang Usaha Di Seberang Bkt Jembatan Luas 224 2 Lantai Duren Sawit Jaktim,Jakarta Timur,2,1,4,224 m²,100 m²
"Rp 8,73 Miliar Total",Rp 44 Jutaan (Tenor 20 Tahun),Jual Lelang Gudang Bagus 1104 Meter Didalam Kawasan Pergudangan Innovation Jababeka,Bekasi,,3,5,1104 m²,900 m²
Rp 18 Miliar Total,Rp 92 Jutaan (Tenor 20 Tahun),Dijual Lelang Tanah Dan Bangunan Di Desa Mekasarsari Bogor 20.120 Meter,Bogor,,5,,20120 m²,2000 m²
Rp 3 Miliar,Rp 15 Jutaan (Tenor 20 Tahun),Jual Lelang Atau Ajb Rumah Bagus Luas 835 Meter 2 Lantai Luas Bangunan 330meter,Bekasi,5,5,1,835 m²,330 m²
"Rp 2,7 Miliar Total",Rp 13 Jutaan (Tenor 20 Tahun),Harga Turun Gudang Lelang Shm 499 Meter Di Daerah Menceng Cengkareng Barat,Jakarta Barat,,2,5,499 m²,400 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah lelang murah di Jl jamrut no 78 bidara cina,Jakarta Timur,5,2,1,295 m²,116 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Jarang Ada Bisa Lelang Dan Secondary Rumah Bagus  Bagus Dan Asri Di Jl Pulomas Rawamangun Jakarta Timur,Jakarta Timur,6,2,2,485 m²,800 m²
"Rp 9,5 Miliar",Rp 48 Jutaan (Tenor 20 Tahun),Jual Lelang Rumah Kos2an Didepok 2 Lantai Luas 2080metrr Kondisi Masih Bagus,Depok,10,10,1,2080 m²,1219 m²
Rp 10 Miliar,Rp 51 Jutaan (Tenor 20 Tahun),"Jual Lelang Rumah Hook 622meter ,2 Lantai , Dekat Bkt   Di Bambu Duri Pondok Bambu Jaktim",Jakarta Timur,5,4,2,622 m²,1000 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Turun Harga Rumah Lelang Di H Taba Duren Sawit Jaktim,Jakarta Timur,4,4,1,432 m²,500 m²
"Rp 6,9 Miliar",Rp 35 Jutaan (Tenor 20 Tahun),Rumah lelang Jl laut samudera  Blok O no 1 Kel Duren sawit,Jakarta Timur,4,3,2,401 m²,300 m²
"Rp 16,3 Miliar",Rp 83 Jutaan (Tenor 20 Tahun),Turun Harga L Lelang Murah Resort Cisarua Dekat Taman Safari Bogor Luas Tanah 28.500metrr,Bogor,6,5,3,28500 m²,500 m²
"Rp 3,9 Miliar Total",Rp 20 Jutaan (Tenor 20 Tahun),Dijual Murah Gudang Di Cikarang Luas 1025 Meter Bangunan 345 Meter Lokasi Dipinggir Jalan Tidak Jauh Dari Kawasan Jababeka,Bekasi,,1,,1025 m²,345 m²
Rp 20 Miliar Total,Rp 102 Jutaan (Tenor 20 Tahun),Lelang Hotel Murah Banget Di Jl Inspeksi Kalimalang Desa Tambun Kec Tambun Selatan,Bekasi,,15,10,2071 m²,2000 m²
"Rp 1,3 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Harus Laku Cuma 1.3m Rumah Terawat Di Komplek Elit Harapan Indah Bekasi  Bonus Kitchen Set,Bekasi,4,2,1,170 m²,100 m²
"Rp 8,77 Miliar",Rp 45 Jutaan (Tenor 20 Tahun),Jarang Ada Bisa Lelang Atau Ajb Turun Harga Kantor /ruang Usaha Luas 775 Harga Turun Dari 14 M Di Jl Lingkar Luar Duren Sawit Jaktim,Jakarta Timur,6,3,2,449 m²,600 m²
Rp 32 Miliar,Rp 164 Jutaan (Tenor 20 Tahun),Dijual Lelang Rumah Bagus Di Menteng Jakpus Luas 1078 Dibawah Harga Pasar,Jakarta Pusat,6,4,5,1078 m²,500 m²
"Rp 5,86 Miliar",Rp 30 Jutaan (Tenor 20 Tahun),Turun Harga Lelang Rumah Kos2 An  Dari 11.5m Di Jl Tebet Timur Dalam Viii Tebet Timur,Jakarta Selatan,6,6,1,589 m²,1234 m²
"Rp 6,5 Miliar",Rp 33 Jutaan (Tenor 20 Tahun),Dijual Cepat Lelang Atau Ajb Rumah Bagus Di Sunter Luas 826 Meter Bangunan 1086 Meter,Jakarta Utara,5,5,2,826 m²,1086 m²
"Rp 2,96 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),Dijual Lelang Murah Rumah Di Perumahan Eramas 2000  Luas 300 Meter Pulo Gebang Kec Cakung Jaktim,Jakarta Timur,5,2,1,300 m²,333 m²
"Rp 3,7 Miliar",Rp 19 Jutaan (Tenor 20 Tahun),Tanah lelang 250 meter  bonus Rumah didaerah Pondok kelapa Duren sawit,Jakarta Timur,4,3,1,250 m²,320 m²
Rp 52 Miliar,Rp 267 Jutaan (Tenor 20 Tahun),"Termurah Lelang Rumah Mewah,bagus Dan Terawat  Di Menteng Dekat Rumah Pejabat Luas 754meter",Jakarta Pusat,5,6,1,754 m²,800 m²
"Rp 51,6 Miliar Total",Rp 265 Jutaan (Tenor 20 Tahun),"Turun Harga Lelang Ex Showroom 4 Dari 79m, 4lantai Dijaksel Luas Tanah 5315 Meter",Jakarta Selatan,,5,10,5315 m²,1674 m²
"Rp 5,5 Miliar Total",Rp 28 Jutaan (Tenor 20 Tahun),Termurah Lelang Gudang Luas 670 m SHM Di Jati Asih Bekasi,Bekasi,,4,10,670 m²,226 m²
"Rp 12,7 Miliar Total",Rp 65 Jutaan (Tenor 20 Tahun),"Turun Harga Gudang Bagus 897 Meter Di Jl Raya Bekasi Cakung Barat Jakarta Timur Jadi 12.75 M Dari Harga 16,4m",Jakarta Timur,,3,7,897 m²,800 m²
"Rp 22,9 Miliar Total",Rp 117 Jutaan (Tenor 20 Tahun),Turun Harga  Gudang Murah Di Jl Daan Mogot Raya Luas 1654 Meter  Dari 33 M  Jadi 25 M Kondisi Bisa Langsung Digunakan,Jakarta Barat,,2,10,1654 m²,1000 m²
Rp 218 Miliar Total,Rp 1 Miliaran (Tenor 20 Tahun),Dijual Lelang Atau Ajb Gedung Kantor Dan Workshop Di Jl Mayor Eking Bogor,Bogor,,5,,69151 m²,5000 m²
Rp 250 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Turun Harga Apartemen furnished di  center point bekasi 2BR  36 meter tower B Lantai 7,Bekasi,2,1,,,36 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Jual Cepat Gudang 2 Lantai Di Tegal Alur Luas 350 Meter,Jakarta Barat,,1,,350 m²,700 m²
"Rp 12,9 Miliar Total",Rp 66 Jutaan (Tenor 20 Tahun),Jual Ruko Lelang Dibawah Harga Pasar Di Jl Raya Boulevard Kelapa Gading Jakut 185.0 m² SHM,Jakarta Utara,,2,,185 m²,540 m²
Rp 16 Miliar,Rp 82 Jutaan (Tenor 20 Tahun),Dijual Cepat Ext Kantor/ruang Usaha 2 Lantai Diseberang Bkt Jakarta Timur,Jakarta Timur,,4,,673 m²,773 m²
Rp 35 Miliar Total,Rp 180 Jutaan (Tenor 20 Tahun),Dijual Gedung Usaha 3 Lantai Di Tebet Raya Seberang Roti Romi,Jakarta Selatan,,4,5,648 m²,600 m²
Rp 50 Miliar Total,Rp 257 Jutaan (Tenor 20 Tahun),"Turun Harga Lelang Gedung Kantor Bagus 6 Lantai ,1011 Meter Lokasi Di Jl Guntur Setiabudi Jaksel",Jakarta Selatan,,10,10,1011 m²,5000 m²
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Lelang Ruang Usaha Di Pinggir Jl Mawar Merah Raya Luas 210 Meter SHM Unfurnished,Jakarta Timur,,2,,210 m²,108 m²
"Rp 6,03 Miliar Total",Rp 31 Jutaan (Tenor 20 Tahun),Jarang Ada Dijual Lelang Ruang Usaha Luas 373meter 2lantai Di Jl Tebet Barat Jaksel,Jakarta Selatan,,3,4,373 m²,200 m²
"Rp 1,65 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),Lelang Rumah /Ruang Usaha Luas 156meter 2 Lantai  Di Jl Bunga Rampai Raya  Malaka Jaya Jaktim,Jakarta Timur,,2,1,156 m²,100 m²
Rp 600 Juta,Rp 3 Jutaan (Tenor 20 Tahun),"Harga Naik besok ,beli sekarang 600jt ,Luas 90 meter,Bangunan 53 meter Rumah baru renovasi  dibogor",Bogor,2,1,1,90 m²,53 m²
Rp 65 Miliar Total,Rp 334 Jutaan (Tenor 20 Tahun),Dijual Cepat Gedung Kantor 8 Lantai Di Jl Sunter Utara Jakarta Utara,Jakarta Pusat,,8,,441 m²,1638 m²
"Rp 2,02 Miliar",Rp 10 Jutaan (Tenor 20 Tahun),Jual Lelang Rumah Rumah Di Pulo Asem Rawamangun Pulogadung Jaktim,Jakarta Timur,4,2,1,139 m²,100 m²
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),"Dijual Lelang Rumah Di Belakang Rs Islam Pondok Kopi Luas 269 Meter Bangunan 216,2 Lantai",Jakarta Timur,5,4,2,269 m²,216 m²
"Rp 4,56 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Jual Lelang Rumah Di Kebon Baru Tebet Jaksel Luas 550 Metet,Jakarta Selatan,4,4,2,550 m²,200 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Reprise Dari 1.5 M Jarang Ada Lelang Rumah Luas 120 Meter Kondisi Terawat Di Taman Pulo  Penggilinggan Cakung,Jakarta Timur,3,2,1,120 m²,100 m²
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Rumah Mewah 2 Lantai Full Bata Merah Deket Lrt Ciracas/Mc'D Cipayung,Jakarta Timur,3,2,2,72 m²,77 m²
"Rp 1,6 Miliar Total",Rp 8 Jutaan (Tenor 20 Tahun),Ruko Jalan Raya Kelapa Dua. Gading Serpong Tangerang. Langsung Hadap Jalan Raya Kelapa Dua.,Tangerang,,3,,80 m²,225 m²
Rp 10 Juta /m²,Rp 60 Ribuan (Tenor 20 Tahun),"Tanah Kavling Gandeng Hadap Selatan di Inika Island BSD City, Tangerang Selatan",Tangerang,,,,200 m²,
"Rp 3,2 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Rumah 2.5 Lantai Di Tebet Jakarta Selatan SHM,Jakarta Selatan,2,3,,80 m²,200 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),"Rumah 2 Lantai Furnished di Cluster Verdant The Icon BSD, Tangerang Selatan",Tangerang,3,3,1,162 m²,115 m²
Rp 18 Juta /m²,Rp 100 Ribuan (Tenor 20 Tahun),KAVLING Telaga Golf  Virginia Lagoon Sektor 8 BSD,Tangerang,,,,750 m²,
Rp 690 Juta,Rp 3 Jutaan (Tenor 20 Tahun),Dijual Cepat Rumah Perum Pepelegi Indah Waru Strategis,Sidoarjo,2,1,1,99 m²,99 m²
"Rp 3,25 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Villa Exclusive With Ocean View Rooftop di Nusa Dua,Badung,3,3,,125 m²,176 m²
"Rp 42,7 Miliar Total",Rp 220 Jutaan (Tenor 20 Tahun),DIJUAL KAVLING DI Ciledug Raya,Tangerang,,,,3169 m²,
"Rp 2,25 Miliar",Rp 11 Jutaan (Tenor 20 Tahun),Rumah Baru Full Furnished Nusa Dua Very Good Investment,Badung,3,3,1,100 m²,120 m²
Rp 280 Juta,Rp 1 Jutaan (Tenor 20 Tahun),Jual Apartemem Gateway Pasteur,Bandung,Studio,1,,,26 m²
Rp 800 Juta /m²,Rp 4 Jutaan (Tenor 20 Tahun),Tanah Cocok Bangun Kosan Sangat Dekat UNUD VERY HIGH INVESTMENT,Badung,,,,500 m²,
"Rp 1,2 Miliar",Rp 6 Jutaan (Tenor 20 Tahun),Dijual Rumah Murah Jl. Taman Giri Nusa Dua,Badung,2,1,1,120 m²,72 m²
Rp 400 Juta,Rp 2 Jutaan (Tenor 20 Tahun),Booking 500 Ribu Free Shm Tanpa Dp Proses Dibantu Sampai Approved,Tangerang,2,1,2,70 m²,45 m²
"Rp 2,6 Miliar",Rp 13 Jutaan (Tenor 20 Tahun),Rumah Bagus Tanah Luas Harga Murah Di Lokasi Strategis Akses Tol Cimanggis Depok.,Depok,4,3,2,409 m²,210 m²
"Rp 2,4 Miliar",Rp 12 Jutaan (Tenor 20 Tahun),New Rumah Full Furnished Swimming Pool Nusa Dua Good Investment,Badung,2,3,1,100 m²,120 m²
"Rp 20,5 Juta /m²",Rp 110 Ribuan (Tenor 20 Tahun),Kavling Komersil PIK2 Termurah Brooklyn 15x30 Gandeng,Jakarta Utara,,,,900 m²,
"Rp 4,2 Miliar",Rp 21 Jutaan (Tenor 20 Tahun),Tamarind Lane Lebak Bulus Siap Huni,Jakarta Selatan,4,4,2,168 m²,170 m²
"Rp 3,5 Miliar Total",Rp 18 Jutaan (Tenor 20 Tahun),"Dijual Ruko HOOK 3 Lantai Hadap Jalan Utama Lokasi Strategis, Bekasi Timur, Bekasi, 013",Bekasi,,2,,72 m²,72 m²
"Rp 1,1 Miliar",Rp 5 Jutaan (Tenor 20 Tahun),"Dijual Rumah Bagus Sudah Renovasi 1,5 lantai di Nusaloka BSD",Tangerang,2,1,,72 m²,108 m²
"Rp 4,5 Miliar",Rp 23 Jutaan (Tenor 20 Tahun),Villa Exclusive Jimbaran Full Furnished Very Good Investment,Badung,3,3,1,208 m²,220 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Rumah Besar 8 Are di Nusa Dua Very Good Investment,Badung,10,12,1,806 m²,755 m²
Rp 9 Miliar,Rp 46 Jutaan (Tenor 20 Tahun),Dijual Rumah Dekat Simpang Dago,Bandung,7,3,5,542 m²,228 m²
"Rp 1,5 Miliar",Rp 7 Jutaan (Tenor 20 Tahun),SUDAH RENOV Kondominium Golf Karawaci 3BR Full Furnished,Tangerang,3,2,,,96 m²
"Rp 3,3 Miliar",Rp 16 Jutaan (Tenor 20 Tahun),Dijual Murah Rumah Besar Akses Mayjend Sungkono,Surabaya,5,3,1,266 m²,198 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),Rumah Baru Full Lengkap Perabot Citraland Puncak Tidar Malang,Malang,5,4,2,180 m²,244 m²
"Rp 3,4 Miliar",Rp 17 Jutaan (Tenor 20 Tahun),Rumah Strategis Tengah Kota di Jakarta Selatan Semi Furnished,Jakarta Selatan,3,3,2,144 m²,125 m²
"Rp 4,85 Miliar",Rp 24 Jutaan (Tenor 20 Tahun),Serenia Hills Brand New,Tangerang Selatan,3,3,2,112 m²,155 m²
Rp 8 Miliar,Rp 41 Jutaan (Tenor 20 Tahun),Cluster Zenith - Serenia Hills,Jakarta Selatan,5,5,,139 m²,263 m²
Rp 5 Miliar,Rp 25 Jutaan (Tenor 20 Tahun),Rumah Delima house by Serenia hills - Villa delima,Jakarta Selatan,3,3,1,189 m²,191 m²
"Rp 4,95 Miliar",Rp 25 Jutaan (Tenor 20 Tahun),Jual Cepat Rumah Full Renovasi & Full Furnished Cluster Caelus Greenwich Park BSD,Tangerang,4,3,2,112 m²,200 m²
"Rp 6,5 Juta Total",Rp 40 Ribuan (Tenor 20 Tahun),"Tanah Perumahan Cluster Araya Graha Golf Malang Lokasi Strategis dekat Tol, Kampus Binus",Malang,,,,375 m²,
Rp 11 Miliar,Rp 56 Jutaan (Tenor 20 Tahun),VILLA STRATEGIS DEKAT PANTAI BERAWA DAN ATLAS BEACH CLUB,Badung,4,4,1,475 m²,420 m²
"Rp 1,84 Miliar",Rp 9 Jutaan (Tenor 20 Tahun),"Rumah Murah Semi Perabot Siap Huni Perumahan Araya Malang Kota Lokasi Strategis dekat Tol, Kampus Binus",Malang,4,3,1,144 m²,180 m²
"Rp 5,6 Miliar",Rp 28 Jutaan (Tenor 20 Tahun),Serenia Hills Prime Area Semi Furnished,Jakarta Selatan,4,3,2,150 m²,185 m²
"Rp 2,95 Miliar",Rp 15 Jutaan (Tenor 20 Tahun),"Rumah Baru Semi Perabot Siap Huni Perumahan Cluster Araya Malang Lokasi Strategis dekat Tol, Kampus Binus",Malang,5,4,2,180 m²,220 m²
